Total SVs,SVPs,Axonal Transport SVs,Recycled SVs,PS Loc: 0,PS Loc: 3,PS Loc: 6,PS Loc: 9,PS Loc: 12,PS Loc: 15,PS Loc: 18,PS Loc: 21,PS Loc: 24,PS Loc: 27,PS Loc: 30,PS Loc: 33,PS Loc: 36,PS Loc: 39,PS Loc: 42,PS Loc: 45,PS Loc: 48,PS Loc: 51,PS Loc: 54,PS Loc: 57,PS Loc: 60,PS Loc: 63,PS Loc: 66,PS Loc: 69,PS Loc: 72,PS Loc: 75,PS Loc: 78,PS Loc: 81,PS Loc: 84,PS Loc: 87,PS Loc: 90,PS Loc: 93,PS Loc: 96,PS Loc: 99,PS Loc: 102,PS Loc: 105,PS Loc: 108,PS Loc: 111,PS Loc: 114,PS Loc: 117,PS Loc: 120,PS Loc: 123,PS Loc: 126,PS Loc: 129,PS Loc: 132,PS Loc: 135,PS Loc: 138,PS Loc: 141,PS Loc: 144,PS Loc: 147,PS Loc: 150,PS Loc: 153,PS Loc: 156,PS Loc: 159,PS Loc: 162,PS Loc: 165,PS Loc: 168,PS Loc: 171,PS Loc: 174,PS Loc: 177,PS Loc: 180,PS Loc: 183,PS Loc: 186,PS Loc: 189,PS Loc: 192,PS Loc: 195,PS Loc: 198,PS Loc: 201,PS Loc: 204,PS Loc: 207,PS Loc: 210,PS Loc: 213,PS Loc: 216,PS Loc: 219,PS Loc: 222,PS Loc: 225,PS Loc: 228,PS Loc: 231,PS Loc: 234,PS Loc: 237,PS Loc: 240,PS Loc: 243,PS Loc: 246,PS Loc: 249,PS Loc: 252,PS Loc: 255,PS Loc: 258,PS Loc: 261,PS Loc: 264,PS Loc: 267,PS Loc: 270,PS Loc: 273,PS Loc: 276,PS Loc: 279,PS Loc: 282,PS Loc: 285,PS Loc: 288,PS Loc: 291,PS Loc: 294,PS Loc: 297,PS Loc: 300
60315,9177,4659,54397,5,6,9,15,12,15,18,22,11,18,26,22,20,24,17,21,23,16,15,14,15,19,16,14,24,21,21,19,16,22,14,13,21,21,15,19,17,20,16,14,11,13,16,23,26,14,10,14,16,23,10,12,14,14,18,12,7,11,12,13,9,15,13,9,8,10,13,9,8,16,11,13,6,3,9,7,4,7,10,10,5,8,8,5,10,6,4,3,5,3,7,1,6,2,2,4,3,3,3,4,2
60319,9181,4623,54402,6,7,8,10,12,15,8,15,29,28,21,18,20,20,19,20,16,25,23,21,23,22,23,24,28,21,21,12,20,23,16,22,25,10,13,20,23,19,14,12,15,17,15,24,15,8,16,13,9,16,10,15,9,13,18,8,17,11,13,13,14,11,12,12,11,9,7,10,6,9,8,9,9,11,10,9,7,7,10,6,7,7,8,6,7,7,6,2,5,4,8,6,1,4,3,2,2,6,3,3,3
60328,9180,4676,54408,3,12,10,9,16,12,12,16,13,17,23,14,19,25,24,22,17,20,18,19,14,12,25,19,23,26,16,18,19,21,22,23,18,28,23,18,18,17,11,15,20,20,14,15,15,17,13,17,9,10,14,10,15,14,12,16,11,12,7,8,15,12,7,12,8,12,13,10,8,8,8,4,8,6,10,12,9,12,2,11,8,7,7,1,6,4,5,1,2,5,8,8,3,3,3,4,3,0,0,0,3
60336,9180,4700,54418,4,7,9,13,7,16,18,14,14,16,13,17,29,24,17,25,14,17,16,14,19,20,20,19,31,17,21,15,15,20,19,23,23,21,21,24,19,21,19,17,20,21,17,15,14,15,12,12,11,15,9,16,10,13,11,12,9,18,15,11,6,13,9,9,10,14,6,2,7,5,7,7,10,9,11,4,7,9,5,5,5,2,7,9,4,6,10,4,3,2,2,3,4,4,1,6,0,3,0,2,2
60341,9183,4655,54422,4,11,5,9,14,15,24,23,20,27,16,24,22,21,23,23,18,11,13,18,13,16,18,16,23,14,27,15,11,15,25,17,13,18,23,19,24,19,13,16,23,13,18,9,15,19,12,16,22,13,19,15,11,13,14,18,15,12,13,21,11,8,10,8,8,11,10,9,8,10,17,8,5,8,4,6,8,6,6,11,10,5,6,11,4,4,6,6,2,3,3,7,2,1,2,2,1,3,4,2,1
60350,9182,4656,54429,6,6,13,8,9,10,11,20,20,18,17,19,14,18,30,20,25,22,19,21,21,23,19,23,31,24,16,18,15,27,20,18,13,17,20,17,16,16,16,18,13,18,20,13,16,26,16,9,16,12,16,11,19,10,9,12,8,13,16,13,8,9,10,14,13,13,8,2,10,11,5,7,9,9,7,9,6,10,6,10,6,5,12,8,4,5,5,8,2,6,2,1,4,2,5,3,6,1,2,1,1
60357,9183,4675,54436,10,9,7,12,8,14,15,18,14,19,20,21,17,29,25,17,22,15,21,17,15,16,19,21,24,25,25,17,17,22,19,20,17,15,11,22,19,19,18,13,17,16,11,22,17,12,21,15,14,13,13,14,15,13,17,12,9,10,5,12,10,13,10,9,12,11,11,9,4,9,7,7,5,7,7,8,15,7,8,4,11,6,3,8,6,2,3,11,1,2,8,6,5,2,2,2,3,3,2,3,2
60360,9188,4664,54443,3,8,5,8,21,16,18,16,16,17,20,23,26,19,21,16,23,17,19,20,21,18,15,19,17,27,10,21,23,13,23,16,23,17,18,21,18,16,20,15,18,15,19,19,20,14,12,15,14,8,15,14,8,11,14,13,15,18,16,14,9,8,8,13,7,12,18,9,7,5,5,8,11,10,8,10,9,7,7,3,5,7,6,9,10,3,3,6,4,4,3,4,4,4,2,1,3,1,1,3,1
60368,9188,4653,54456,5,7,12,6,5,23,16,18,23,20,20,24,17,17,25,21,11,19,11,23,21,18,15,14,20,30,17,21,24,14,17,18,17,19,23,25,15,16,14,14,13,19,7,17,18,15,17,17,16,16,15,12,15,12,18,11,12,12,12,11,16,7,7,8,10,11,6,11,10,17,12,9,8,10,3,6,3,4,10,9,6,12,8,4,12,2,4,5,6,2,4,6,5,7,1,3,2,3,3,3,4
60373,9191,4707,54462,1,5,8,14,9,13,10,16,18,20,15,14,16,19,16,27,27,24,26,19,17,17,17,23,22,25,26,17,23,18,19,23,18,22,16,16,19,11,18,13,14,14,11,20,16,16,18,15,9,11,9,18,15,5,14,10,12,8,15,11,4,7,13,14,5,2,8,13,5,8,12,9,8,7,6,8,12,4,5,5,3,8,10,11,6,6,7,4,2,3,4,4,4,5,0,5,2,4,1,2,0
60387,9185,4691,54471,2,9,7,5,15,10,18,17,17,13,27,16,20,19,26,17,18,17,14,18,20,18,25,23,20,14,18,27,25,21,15,14,24,13,20,12,15,24,21,11,18,16,14,14,12,19,10,13,13,18,12,14,21,11,9,21,14,7,13,8,17,9,2,10,11,12,12,9,9,4,13,9,5,8,9,4,7,11,4,13,2,5,8,3,3,6,6,5,8,6,6,4,0,5,1,3,1,4,2,3,4
60395,9185,4632,54476,3,6,11,16,14,16,20,13,22,24,18,19,18,25,7,21,22,26,11,15,17,25,15,16,23,19,20,9,17,22,13,19,14,18,19,20,22,17,14,26,20,20,12,26,17,12,12,11,10,22,15,7,14,16,14,16,20,14,18,13,11,12,18,11,13,9,10,12,10,7,6,8,12,8,13,12,6,6,4,6,6,10,4,5,9,8,4,3,10,0,3,4,4,5,3,3,1,2,3,2,3
60403,9185,4652,54478,6,8,12,12,17,19,16,14,18,20,25,19,24,23,18,21,17,10,20,26,21,18,29,25,20,22,30,20,16,11,14,25,20,22,15,20,20,18,14,6,16,15,14,20,17,21,15,15,14,15,16,15,10,16,20,9,10,14,3,4,10,15,15,7,12,3,10,9,7,8,13,10,10,3,8,5,3,7,6,4,8,10,8,10,4,5,1,8,4,3,6,2,4,2,7,2,3,3,2,1,5
60411,9185,4659,54482,3,4,10,9,14,14,21,20,13,11,19,25,28,17,15,20,29,26,18,21,22,24,18,20,17,19,17,34,21,21,26,20,16,14,21,16,16,22,16,16,19,9,15,10,21,20,20,14,15,11,19,9,13,21,6,18,10,13,12,9,7,10,13,8,9,7,6,7,11,11,4,12,6,7,11,10,10,10,5,3,5,6,13,8,6,5,2,4,0,5,3,4,10,0,0,4,5,1,2,0,3
60419,9185,4689,54489,5,10,8,9,6,25,23,15,12,21,15,26,16,28,16,18,13,19,18,16,20,21,17,25,16,23,23,21,18,24,26,16,18,15,10,16,16,20,20,19,13,15,14,13,21,8,13,14,15,9,23,16,15,14,12,18,10,13,7,9,9,6,9,15,9,9,13,12,7,7,6,8,6,6,11,11,8,6,6,5,12,7,7,5,3,4,9,7,6,4,6,1,4,3,3,2,3,2,3,3,3
60423,9189,4723,54495,4,6,12,12,12,19,11,16,16,18,18,12,15,14,23,19,27,16,21,13,19,17,19,16,19,21,22,9,13,13,17,17,19,15,23,21,17,18,15,13,20,27,14,17,13,13,13,13,16,20,19,15,10,11,10,14,16,14,12,14,12,12,6,12,13,4,7,12,11,10,8,10,10,14,6,5,4,5,8,6,7,2,6,6,7,5,4,9,4,3,5,2,3,3,2,4,3,1,2,3,1
60428,9192,4686,54503,4,14,10,8,18,7,18,17,8,27,19,16,27,18,26,20,17,21,21,21,11,18,19,32,25,23,25,28,17,18,15,17,21,19,20,14,20,24,15,15,20,13,13,11,19,19,18,16,8,7,16,14,9,9,17,11,16,5,11,7,9,13,9,10,4,12,7,6,5,14,11,8,6,11,5,5,5,4,5,8,6,9,8,13,7,2,4,5,5,6,3,4,3,1,1,2,2,1,4,2,2
60430,9198,4680,54508,4,6,5,14,14,14,15,20,16,21,17,24,24,26,16,14,26,20,19,17,19,15,22,17,15,21,25,22,29,21,24,20,19,18,10,16,26,19,15,12,18,17,11,14,11,13,13,17,14,11,12,12,15,15,20,5,18,9,14,16,8,8,8,9,10,7,7,7,10,8,7,4,13,9,3,10,7,10,9,9,3,7,9,11,3,4,6,5,5,1,5,9,2,2,2,2,3,4,0,4,0
60438,9198,4665,54511,4,8,12,12,8,16,19,28,24,15,19,21,24,12,16,17,23,16,18,18,18,16,24,18,22,22,25,16,16,24,20,20,22,13,19,13,15,17,20,21,13,19,11,23,7,17,16,17,14,14,8,18,10,17,12,9,15,11,12,7,9,9,15,8,12,11,11,6,8,11,12,10,10,8,5,7,8,6,7,7,9,8,6,6,7,9,7,8,6,4,2,6,0,5,5,4,2,3,1,3,0
60442,9202,4670,54519,2,7,12,13,20,12,16,11,15,17,17,20,21,28,17,25,19,30,11,22,18,26,17,12,15,16,15,16,12,20,20,20,10,16,21,16,13,17,19,16,22,19,20,16,17,12,9,15,16,21,16,11,13,12,15,18,19,12,18,16,13,13,9,11,12,5,9,8,8,5,11,12,15,9,9,5,6,4,7,8,4,7,4,6,4,8,5,3,8,6,1,4,2,2,5,2,6,3,2,1,4
60447,9205,4653,54528,6,8,9,14,10,14,8,13,20,20,17,24,15,24,28,23,22,26,18,16,19,22,26,16,27,31,18,18,26,14,16,17,16,13,18,20,15,13,21,20,22,15,18,12,15,19,23,14,16,13,12,6,16,14,14,17,11,13,8,9,17,12,9,8,9,7,7,8,7,10,6,6,12,10,11,6,7,4,7,6,7,7,6,9,9,7,3,3,7,4,4,5,2,2,2,1,1,4,3,2,1
60450,9210,4603,54531,2,5,9,7,12,13,20,19,19,16,24,18,35,22,13,28,16,17,18,19,25,21,29,29,21,22,25,28,27,24,16,23,22,20,27,26,11,17,24,16,17,17,13,9,15,12,14,7,17,8,17,12,11,17,10,15,10,10,14,11,7,12,10,6,12,15,9,8,9,10,8,14,7,3,8,8,6,10,13,6,5,9,10,6,7,7,2,2,4,7,8,1,5,3,0,1,6,2,4,2,3
60457,9211,4688,54536,3,8,11,10,17,17,19,17,17,21,12,23,19,17,16,18,16,23,13,23,20,18,17,27,19,16,19,16,25,15,22,23,19,15,14,13,10,16,23,14,18,11,25,16,9,15,21,18,19,11,16,15,11,15,16,9,7,16,13,10,10,17,5,10,10,11,8,9,9,8,14,6,6,12,7,5,5,9,8,5,6,7,5,9,7,5,3,2,4,4,6,5,5,2,3,4,3,0,3,0,4
60468,9208,4650,54547,3,5,8,19,15,17,10,19,16,17,20,17,19,28,28,19,23,21,18,18,23,16,20,19,12,16,15,18,26,11,24,18,18,14,18,16,16,16,25,29,18,14,23,21,15,14,8,11,21,14,16,17,12,13,11,12,17,15,15,11,12,5,10,11,11,12,4,20,7,6,10,12,9,8,7,7,3,6,4,7,6,4,8,4,6,5,5,7,7,7,6,2,1,5,2,5,3,5,0,3,1
60478,9206,4665,54554,3,8,10,13,10,10,15,14,17,13,27,20,22,19,22,21,23,18,19,19,26,16,18,28,21,26,26,27,25,20,15,14,13,16,12,13,16,18,12,20,14,19,9,19,18,11,18,17,20,16,11,13,7,10,18,13,17,14,9,11,13,12,8,9,11,6,13,6,9,7,13,5,10,14,11,10,9,4,7,8,3,7,8,8,10,7,3,3,2,6,4,3,2,2,3,1,4,3,1,4,1
60489,9203,4623,54566,4,7,6,7,17,19,21,20,19,16,14,28,23,17,27,16,17,19,18,25,27,24,18,21,27,24,26,25,31,18,23,19,23,18,23,16,22,14,18,23,19,15,10,14,11,15,9,11,4,27,21,15,13,14,15,10,10,10,10,11,12,13,10,6,9,11,10,5,11,6,13,8,4,7,9,5,6,7,3,8,9,10,5,7,2,6,4,9,3,5,7,6,2,2,1,3,0,4,2,5,1
60495,9205,4719,54571,7,8,11,7,9,15,16,17,18,21,20,21,21,19,16,16,24,22,16,27,23,18,19,11,20,13,14,22,23,32,19,12,14,17,10,12,12,16,16,19,16,17,13,16,12,12,17,17,13,18,13,11,14,11,13,15,11,15,17,6,15,9,12,6,10,12,10,9,5,8,10,12,10,12,5,3,4,6,9,6,5,7,5,6,7,6,10,4,1,3,4,3,7,5,1,4,0,2,0,2,0
60504,9204,4684,54578,7,8,14,12,10,8,18,14,12,20,16,16,28,22,22,19,22,22,20,21,25,20,23,12,15,20,21,21,19,17,17,20,17,17,10,17,18,23,24,17,15,23,18,16,17,14,12,18,21,8,17,13,13,16,18,9,9,12,15,7,11,7,9,12,16,5,7,5,6,4,12,9,8,5,12,3,9,3,11,6,5,5,3,8,2,5,4,6,6,4,5,3,5,4,4,3,4,2,4,1,4
60510,9206,4667,54584,2,4,7,8,12,15,24,14,20,27,20,21,21,20,21,15,23,29,20,17,16,22,19,18,22,26,25,17,22,22,18,14,15,12,16,18,11,13,17,15,17,11,21,23,15,9,16,25,12,17,15,7,12,14,19,13,15,6,11,14,12,13,7,10,6,12,4,10,10,10,5,13,9,9,7,9,11,9,9,7,4,9,5,10,7,4,3,3,6,4,1,6,2,0,4,5,1,2,7,1,3
60515,9209,4648,54596,7,7,9,11,11,29,15,18,19,14,11,17,24,18,16,22,18,12,20,21,17,17,15,25,23,32,22,28,23,21,19,19,16,23,12,20,20,23,17,15,24,16,14,14,16,15,14,10,19,11,17,19,12,16,10,15,13,15,11,9,9,10,12,16,16,10,11,4,6,11,8,9,6,6,8,7,5,3,5,4,6,5,12,2,5,4,7,5,11,3,5,3,4,3,0,2,2,3,2,0,5
60523,9209,4634,54598,4,13,8,13,14,13,15,17,22,17,17,28,21,18,21,13,16,20,26,19,21,23,20,22,15,22,21,22,15,27,19,14,24,20,12,13,22,17,15,12,14,21,22,13,15,23,16,13,16,15,13,12,14,9,11,16,16,15,9,12,10,13,9,8,10,10,13,6,15,9,14,13,20,9,12,5,4,9,2,6,12,7,7,7,6,7,6,5,2,2,4,6,7,2,1,2,1,0,2,1,1
60529,9211,4688,54609,6,8,8,7,14,11,12,20,19,9,18,22,17,29,26,18,21,23,22,17,23,20,17,19,16,26,22,25,16,17,10,18,18,12,20,19,16,16,20,23,11,15,16,16,9,16,23,16,12,20,12,14,13,11,15,13,9,13,8,16,8,12,6,10,9,11,6,7,6,8,7,14,9,9,5,11,3,9,5,10,7,6,6,5,6,2,7,6,5,4,5,2,2,2,6,4,1,4,1,4,4
60536,9212,4646,54613,1,5,9,14,12,16,16,17,24,13,20,22,17,20,22,22,25,22,26,14,17,17,19,25,22,25,21,17,27,29,20,14,17,16,20,13,21,19,19,10,17,18,16,18,13,18,12,12,20,12,7,14,12,19,10,20,15,12,15,9,10,7,14,6,12,6,12,6,5,10,6,13,9,7,8,8,10,11,5,5,8,5,9,8,3,7,6,7,8,4,2,2,4,4,2,3,2,4,0,4,1
60540,9216,4691,54620,5,8,13,14,16,13,18,19,14,13,11,15,13,19,27,18,17,13,15,20,15,16,17,20,25,20,29,16,24,19,17,27,19,11,21,12,13,15,12,19,15,19,18,26,11,13,14,21,15,13,22,12,17,10,21,15,16,13,15,11,8,9,14,10,10,7,6,13,8,3,10,10,8,12,7,9,8,6,2,2,3,10,3,10,3,3,3,9,3,3,1,6,2,2,4,4,2,3,3,3,2
60550,9214,4606,54628,8,4,11,10,15,9,22,24,16,20,20,16,16,21,16,19,13,17,22,21,21,18,18,17,29,20,17,23,25,21,24,25,13,18,21,20,16,20,17,13,19,19,25,24,16,19,18,19,16,14,10,14,15,9,9,15,14,10,12,13,13,9,12,12,8,9,9,11,12,14,9,13,13,11,7,10,7,4,6,5,8,13,7,5,8,6,6,0,2,5,8,7,3,5,2,4,3,1,1,1,1
60561,9211,4717,54635,5,5,10,11,6,23,21,19,20,12,16,19,26,24,29,22,16,22,18,24,26,15,19,20,22,20,24,15,22,15,9,13,9,16,13,20,25,17,15,18,15,8,14,7,17,21,8,18,15,14,13,14,13,14,10,11,12,7,16,6,14,6,7,7,10,6,9,9,8,11,10,7,11,9,13,7,8,2,8,7,8,6,5,5,5,6,4,6,5,6,6,4,0,2,5,4,1,0,4,0,4
60565,9215,4646,54645,3,9,6,10,14,18,15,20,12,23,22,21,20,25,32,17,22,20,21,20,11,25,23,21,31,20,28,28,23,20,27,15,18,19,13,30,17,19,10,10,16,12,12,16,17,17,17,10,10,12,12,7,22,13,17,14,11,9,19,10,9,12,9,13,8,9,4,5,6,6,10,8,12,5,9,6,8,7,3,6,4,10,5,8,9,3,7,6,4,3,3,5,2,3,4,1,2,2,4,1,2
60568,9220,4712,54651,3,9,2,14,18,12,18,17,15,16,12,10,15,29,17,17,21,14,20,29,15,13,16,20,18,22,8,15,23,22,21,15,23,23,14,17,13,16,14,15,23,17,17,12,24,11,15,9,11,20,21,8,6,19,12,26,12,11,10,12,8,10,10,21,6,7,11,8,4,14,10,9,6,7,12,9,6,6,4,2,5,5,8,4,9,6,6,4,7,4,5,3,1,3,2,3,3,3,4,2,1
60576,9220,4636,54655,5,10,10,9,9,21,13,20,21,24,16,17,13,19,18,22,17,17,15,27,21,19,18,21,16,27,24,16,27,26,14,22,16,17,16,15,21,21,16,13,16,23,18,21,19,17,19,18,12,11,19,14,13,14,8,12,8,12,10,16,12,13,12,7,9,12,11,8,12,6,11,11,9,10,7,8,6,8,3,9,7,2,9,7,6,5,3,7,4,6,7,1,6,4,4,3,1,4,1,3,2
60586,9218,4618,54661,3,9,14,8,14,12,21,24,11,20,12,19,26,23,18,24,28,15,26,21,27,20,20,21,15,33,19,22,14,24,19,10,15,14,16,20,24,23,16,24,17,22,14,14,12,13,18,14,17,13,14,13,16,8,15,9,10,17,11,12,11,10,5,5,13,10,12,7,12,12,13,15,9,10,8,14,6,8,6,5,5,9,3,8,7,6,5,8,4,6,5,1,2,4,0,5,2,2,1,8,2
60596,9216,4695,54667,4,6,10,14,12,19,22,14,14,12,23,21,27,23,21,22,15,20,20,14,26,14,23,35,20,22,22,18,19,21,15,16,22,12,16,11,20,18,15,15,9,13,23,16,13,12,13,14,20,16,9,17,13,19,9,11,10,18,10,11,11,14,9,9,14,8,8,4,6,9,1,12,8,11,4,6,8,3,7,4,7,4,11,6,7,7,4,4,6,3,5,2,1,3,3,5,1,2,3,2,3
60605,9215,4697,54672,1,4,11,15,17,14,7,14,19,16,19,13,19,27,17,15,12,26,22,23,19,17,19,19,17,18,31,24,12,20,25,19,21,17,16,18,14,13,18,11,18,18,14,17,15,24,8,12,14,16,12,14,9,12,16,12,16,11,18,12,8,10,15,8,14,9,9,9,10,9,10,6,12,9,8,8,10,6,4,1,5,7,5,9,8,9,7,5,4,6,4,1,4,2,4,2,1,3,4,2,2
60612,9216,4659,54680,5,8,13,11,16,9,27,19,23,11,20,18,31,19,17,19,19,23,18,20,19,21,14,14,22,21,27,26,14,17,24,13,12,15,23,12,15,21,13,23,13,12,20,19,20,15,16,16,17,13,15,8,18,14,18,11,13,9,18,11,10,11,17,6,14,8,5,5,8,14,11,9,11,9,9,6,11,3,7,10,5,15,1,4,4,1,8,4,5,3,1,6,2,5,5,3,2,2,1,2,2
60616,9220,4579,54692,6,5,9,12,15,16,16,15,24,13,21,19,22,30,19,23,26,27,11,34,20,27,23,16,17,15,19,23,23,20,23,26,18,15,15,26,23,11,16,13,21,16,22,12,11,18,17,13,16,18,16,20,15,13,12,15,16,14,12,7,16,13,8,15,10,12,6,15,7,6,16,7,8,14,10,5,9,5,10,4,6,1,9,5,4,6,4,2,8,4,3,8,2,2,6,2,3,3,6,3,6
60624,9220,4705,54702,8,5,14,13,12,19,13,19,12,27,12,23,14,27,29,13,19,23,17,29,12,22,23,17,22,21,13,25,17,17,15,21,13,17,17,23,11,16,24,12,13,15,14,18,20,13,12,21,16,17,10,10,13,13,8,18,11,11,10,13,10,6,10,11,2,5,8,6,5,6,7,8,14,7,8,8,6,7,6,8,7,7,5,8,6,6,3,2,7,5,5,3,3,4,4,2,5,1,0,2,2
60630,9222,4696,54709,2,5,14,11,18,14,11,17,17,13,9,18,21,19,22,20,20,14,15,13,17,22,21,16,17,21,14,16,18,27,17,19,19,17,21,14,20,16,13,10,11,19,18,20,17,20,23,15,15,16,11,8,14,9,19,13,9,17,11,11,13,14,8,6,8,8,9,11,9,8,7,12,12,11,9,8,11,8,8,2,0,6,8,8,6,10,8,5,1,3,7,4,3,3,3,5,3,6,4,5,1
60640,9220,4647,54716,3,6,10,16,23,17,15,27,12,23,19,25,14,30,20,22,15,24,10,19,24,23,19,19,25,17,18,23,18,16,11,16,18,15,16,20,22,17,31,16,15,20,15,13,12,21,12,10,17,21,6,16,13,17,13,8,11,14,14,12,7,11,10,17,10,7,10,6,9,9,10,12,11,13,6,9,9,7,9,5,9,4,11,6,1,4,0,6,4,3,4,1,3,2,3,5,3,2,1,1,3
60646,9222,4620,54719,2,9,13,14,14,16,17,12,13,24,17,23,16,16,29,26,25,19,21,13,25,26,19,20,18,23,11,22,25,21,31,12,17,21,18,18,21,20,18,16,14,12,14,19,14,11,12,14,18,18,23,16,13,8,17,15,13,17,14,17,15,9,11,9,11,7,14,7,11,11,8,10,13,6,6,11,2,11,6,7,4,5,4,4,4,8,4,4,2,6,7,3,5,4,0,2,3,2,4,5,2
60652,9224,4691,54721,5,12,10,12,16,11,16,18,18,16,21,18,23,24,21,25,21,14,27,17,20,11,23,23,22,24,21,21,24,21,20,18,14,18,18,11,19,13,12,19,23,12,23,19,10,19,15,22,19,14,18,7,15,7,15,15,17,11,13,10,6,4,6,9,10,8,3,8,8,4,10,8,7,11,4,7,7,2,7,7,3,6,4,7,7,2,5,11,5,2,4,3,7,5,3,2,2,0,1,2,2
60656,9228,4723,54726,3,8,9,8,11,21,12,14,16,9,21,21,14,17,26,28,18,13,17,21,16,18,31,21,21,15,22,17,21,22,21,15,17,17,12,10,17,15,15,8,20,22,16,11,17,20,8,20,21,13,12,9,6,16,5,9,18,9,10,15,13,10,11,8,9,5,9,8,7,9,7,13,10,9,14,7,5,9,2,9,6,9,8,5,6,6,7,9,8,4,1,4,3,2,6,1,2,3,4,3,1
60664,9228,4634,54734,4,7,10,12,10,17,24,17,22,19,23,13,24,23,30,10,22,15,30,27,13,15,26,15,17,23,25,19,23,14,19,21,28,10,16,17,13,18,10,18,18,16,13,17,21,7,11,18,26,13,24,14,14,9,13,9,9,13,15,12,11,8,11,10,15,10,10,10,9,10,9,11,14,9,9,9,9,12,9,9,5,9,2,7,5,4,6,4,2,2,2,4,0,4,8,3,4,3,2,0,5
60674,9226,4656,54744,2,10,6,14,13,18,16,13,15,19,25,20,18,29,16,24,22,25,16,18,19,21,24,18,21,9,23,20,18,22,22,22,22,20,17,20,19,21,23,9,17,12,16,17,14,12,17,19,14,18,14,20,7,12,10,11,13,15,15,11,10,16,8,6,7,10,9,8,10,6,8,10,12,11,5,5,10,9,11,6,3,5,5,1,11,5,7,4,5,3,7,4,6,1,2,3,1,1,3,5,2
60682,9226,4704,54751,11,7,7,14,13,16,12,14,17,16,19,21,20,24,26,20,13,22,20,16,13,16,20,28,19,20,15,23,21,24,29,21,17,17,19,13,15,15,10,15,13,18,16,18,16,11,22,24,14,17,10,12,13,16,14,15,10,14,16,9,10,9,6,10,8,10,11,5,7,9,9,9,6,6,8,4,5,7,6,5,7,6,0,4,5,8,5,5,5,4,3,4,3,6,2,2,2,0,1,4,5
60691,9225,4686,54757,3,8,12,13,13,15,17,21,16,11,18,20,25,20,23,17,26,27,18,13,17,24,27,26,12,27,25,22,20,20,17,20,13,15,17,23,15,20,16,13,14,20,18,13,17,13,13,18,13,17,10,10,18,3,9,12,7,12,9,13,16,6,9,14,8,6,7,10,10,8,13,8,9,13,8,6,7,3,12,7,10,6,6,5,6,7,3,8,5,3,3,3,1,5,0,2,3,2,2,3,1
60702,9222,4662,54771,4,7,3,8,7,20,18,19,22,26,22,18,18,29,12,28,8,22,16,26,18,20,22,16,20,26,20,19,17,23,13,19,21,19,18,9,17,15,11,14,22,12,14,18,12,17,12,13,22,25,11,17,14,10,13,12,10,12,21,9,4,13,12,9,8,16,9,9,10,11,9,12,10,9,7,10,11,9,7,7,12,5,5,4,8,6,0,6,6,1,6,1,6,6,3,1,6,1,1,2,5
60712,9220,4622,54775,5,2,11,11,12,17,20,16,21,25,18,20,26,19,18,25,30,25,18,18,15,28,22,18,18,29,27,12,14,21,25,25,24,19,16,20,15,13,21,25,12,20,20,18,15,11,13,11,19,16,9,17,21,11,12,11,13,8,17,12,14,12,15,7,4,5,8,10,7,5,10,9,10,12,5,11,10,6,10,10,1,4,4,8,3,12,4,4,3,7,3,4,4,3,8,0,0,2,4,3,4
60716,9224,4706,54779,4,10,10,5,11,15,10,18,19,20,23,19,28,19,17,20,26,8,15,19,23,19,16,17,26,17,24,24,20,18,24,26,16,23,16,13,12,11,14,19,22,15,18,12,8,20,15,24,19,15,14,16,13,11,11,15,12,11,14,12,10,9,8,6,11,8,8,6,8,10,12,5,9,7,8,6,9,8,5,9,3,5,7,5,7,6,6,5,2,5,2,2,4,4,2,2,4,2,1,1,3
60725,9223,4664,54791,4,8,13,17,15,19,13,16,18,21,14,23,25,15,18,19,15,22,24,13,18,27,23,9,27,19,20,22,16,16,34,24,14,19,26,13,18,23,17,13,20,16,16,16,13,12,17,14,16,16,16,16,13,14,12,9,8,5,12,14,5,12,10,8,7,12,14,6,8,12,8,11,9,6,10,4,8,11,5,10,9,9,6,5,7,5,4,7,5,3,3,3,4,3,1,0,4,1,3,3,4
60731,9225,4659,54794,6,3,10,4,13,17,8,23,14,21,15,25,18,18,31,19,21,18,25,22,25,21,18,22,22,20,24,16,14,18,28,15,19,17,16,13,23,21,9,14,17,24,18,14,18,12,12,15,16,13,18,11,21,15,10,11,17,8,15,9,7,6,7,18,11,5,12,7,13,15,11,7,12,12,6,7,12,8,3,8,11,4,7,6,5,6,5,5,7,4,4,2,4,2,6,3,1,3,0,2,4
60736,9228,4647,54799,2,8,9,17,13,13,22,22,23,21,14,27,20,26,23,18,31,22,16,13,25,15,17,20,21,28,23,19,14,16,18,22,15,22,30,19,13,20,15,14,23,18,19,16,16,12,11,13,14,14,17,10,15,15,7,16,13,11,15,11,12,14,8,15,9,7,6,6,4,6,11,13,10,5,11,11,2,7,10,6,5,1,4,5,4,5,7,5,6,2,7,6,3,6,0,4,3,3,1,2,6
60746,9226,4687,54802,6,9,8,13,10,13,20,12,18,23,21,14,16,33,24,22,18,16,15,18,19,18,14,25,26,25,18,22,18,20,25,21,14,17,12,15,15,19,13,16,22,17,10,17,18,13,19,24,21,16,8,7,15,15,19,4,18,20,8,10,9,11,9,11,15,10,8,7,5,8,9,13,7,9,8,8,5,5,11,7,7,3,3,8,1,8,7,4,6,5,6,1,2,5,2,2,1,3,2,3,1
